timestamp,symbol,position_size,entry_price,realized_pnl,equity
2025-08-11T19:06:39.100194,ETHUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:06:39.100194,XRPUSDT,-7.6,3.1995,0.0,69.25529339
2025-08-11T19:06:39.100194,SOLUSDT,0.15,178.26,0.0,69.25529339
2025-08-11T19:06:39.100194,ADAUSDT,29.0,0.7922,-0.061200000000002475,69.25529339
2025-08-11T19:06:39.100194,BNBUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:06:39.100194,TRXUSDT,280.0,0.3444,0.0,69.25529339
2025-08-11T19:06:39.100194,ARBUSDT,48.9,0.4515,0.0,69.25529339
2025-08-11T19:06:39.100194,OPUSDT,-26.4,0.77,0.013099999999999223,69.25529339
2025-08-11T19:06:39.100194,AVAXUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:06:39.100194,DOGEUSDT,-47.0,0.23073,0.0,69.25529339
2025-08-11T19:06:39.100194,LTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:11:39.420119,BTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:11:39.420119,ETHUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:11:39.420119,XRPUSDT,-7.6,3.1995,0.0,69.25529339
2025-08-11T19:11:39.420119,SOLUSDT,0.15,178.26,0.0,69.25529339
2025-08-11T19:11:39.420119,ADAUSDT,-29.0,0.7915,-0.08150000000000346,69.25529339
2025-08-11T19:11:39.420119,BNBUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:11:39.420119,TRXUSDT,280.0,0.3444,0.0,69.25529339
2025-08-11T19:11:39.420119,ARBUSDT,48.9,0.4515,0.0,69.25529339
2025-08-11T19:11:39.420119,OPUSDT,26.300000000000004,0.771,0.03949999999999924,69.25529339
2025-08-11T19:11:39.420119,AVAXUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:11:39.420119,DOGEUSDT,-47.0,0.23073,0.0,69.25529339
2025-08-11T19:11:39.420119,LTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:16:43.906193,BTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:16:43.906193,ETHUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:16:43.906193,XRPUSDT,-7.6,3.1995,0.0,69.25529339
2025-08-11T19:16:43.906193,SOLUSDT,0.15,178.26,0.0,69.25529339
2025-08-11T19:16:43.906193,ADAUSDT,-29.0,0.7915,-0.08150000000000346,69.25529339
2025-08-11T19:16:43.906193,BNBUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:16:43.907191,TRXUSDT,280.0,0.3444,0.0,69.25529339
2025-08-11T19:16:43.907191,ARBUSDT,48.9,0.4515,0.0,69.25529339
2025-08-11T19:16:43.907191,OPUSDT,-26.299999999999997,0.769,-0.01310000000000082,69.25529339
2025-08-11T19:16:43.907191,AVAXUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:16:43.907191,DOGEUSDT,-70.0,0.230546,0.0,69.25529339
2025-08-11T19:16:43.907191,LTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:21:46.496777,BTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:21:46.496777,ETHUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:21:46.496777,XRPUSDT,-7.6,3.1995,0.0,69.25529339
2025-08-11T19:21:46.496777,SOLUSDT,0.15,178.26,0.0,69.25529339
2025-08-11T19:21:46.496777,ADAUSDT,-29.0,0.7915,-0.08150000000000346,69.25529339
2025-08-11T19:21:46.496777,BNBUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:21:46.496777,TRXUSDT,280.0,0.3444,0.0,69.25529339
2025-08-11T19:21:46.496777,ARBUSDT,48.9,0.4515,0.0,69.25529339
2025-08-11T19:21:46.496777,OPUSDT,-26.299999999999997,0.769,-0.01310000000000082,69.25529339
2025-08-11T19:21:46.496777,AVAXUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:21:46.497776,DOGEUSDT,-70.0,0.230546,0.0,69.25529339
2025-08-11T19:21:46.497776,LTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:26:49.536737,BTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:26:49.536737,ETHUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:26:49.536737,XRPUSDT,-11.2,3.1990821428571428,0.0,69.25529339
2025-08-11T19:26:49.536737,SOLUSDT,0.15,178.26,0.0,69.25529339
2025-08-11T19:26:49.536737,ADAUSDT,-29.0,0.7915,-0.08150000000000346,69.25529339
2025-08-11T19:26:49.536737,BNBUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:26:49.536737,TRXUSDT,280.0,0.3444,0.0,69.25529339
2025-08-11T19:26:49.536737,ARBUSDT,48.9,0.4515,0.0,69.25529339
2025-08-11T19:26:49.536737,OPUSDT,26.0,0.771,0.03949999999999922,69.25529339
2025-08-11T19:26:49.536737,AVAXUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:26:49.536737,DOGEUSDT,-93.0,0.23043817204301076,0.0,69.25529339
2025-08-11T19:26:49.536737,LTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:32:12.505527,BTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:32:12.505527,ETHUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:32:12.505527,XRPUSDT,-11.2,3.1990821428571428,0.0,69.25529339
2025-08-11T19:32:12.505527,SOLUSDT,0.15,178.26,0.0,69.25529339
2025-08-11T19:32:12.505527,ADAUSDT,-29.0,0.7915,-0.08150000000000346,69.25529339
2025-08-11T19:32:12.505527,BNBUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:32:12.505527,TRXUSDT,280.0,0.3444,0.0,69.25529339
2025-08-11T19:32:12.505527,ARBUSDT,48.9,0.4515,0.0,69.25529339
2025-08-11T19:32:12.505527,OPUSDT,-26.0,0.77,0.0134999999999992,69.25529339
2025-08-11T19:32:12.505527,AVAXUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:32:12.505527,DOGEUSDT,-93.0,0.23043817204301076,0.0,69.25529339
2025-08-11T19:32:12.505527,LTCUSDT,0.0,0.0,0.0,69.25529339
2025-08-11T19:40:30.531278,BTCUSDT,0.0,0.0,0.0,68.54672921
2025-08-11T19:40:30.531278,ETHUSDT,0.0,0.0,0.0,68.54672921
2025-08-11T19:40:30.531278,XRPUSDT,-7.4,3.1989,0.0,68.54672921
2025-08-11T19:40:30.531278,SOLUSDT,-0.16,178.2,0.0,68.54672921
2025-08-11T19:40:30.531278,ADAUSDT,28.0,0.7923,0.0,68.54672921
2025-08-11T19:40:30.531278,BNBUSDT,0.0,0.0,0.0,68.54672921
2025-08-11T19:40:30.531278,TRXUSDT,0.0,0.0,0.0,68.54672921
2025-08-11T19:40:30.531278,ARBUSDT,-47.1,0.4513,0.0,68.54672921
2025-08-11T19:40:30.531278,OPUSDT,25.7,0.7709999999999999,0.0,68.54672921
2025-08-11T19:40:30.531278,AVAXUSDT,0.0,0.0,0.0,68.54672921
2025-08-11T19:40:30.531278,DOGEUSDT,-136.0,0.22939125,0.0,68.54672921
2025-08-11T19:40:30.531278,LTCUSDT,0.0,0.0,0.0,68.54672921
2025-08-11T19:47:09.623145,BTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,ETHUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,XRPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,SOLUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,ADAUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,BNBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,TRXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,ARBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,OPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,AVAXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,DOGEUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:47:09.623145,LTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671220,BTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,ETHUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,XRPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,SOLUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,ADAUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,BNBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,TRXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,ARBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,OPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,AVAXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,DOGEUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:52:47.671736,LTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,BTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,ETHUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,XRPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,SOLUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,ADAUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,BNBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,TRXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,ARBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,OPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,AVAXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,DOGEUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T19:58:23.012507,LTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:08:26.670532,BTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:08:26.670532,ETHUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:08:26.670532,XRPUSDT,3.5,3.1454,0.0,68.52302876
2025-08-11T20:08:26.670532,SOLUSDT,0.15,176.45,0.0,68.52302876
2025-08-11T20:08:26.670532,ADAUSDT,-27.0,0.7848,0.03240000000000243,68.52302876
2025-08-11T20:08:26.670532,BNBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:08:26.670532,TRXUSDT,-270.0,0.3446,0.0,68.52302876
2025-08-11T20:08:26.670532,ARBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:08:26.670532,OPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:08:26.670532,AVAXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:08:26.670532,DOGEUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:08:26.670532,LTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:13:49.977362,BTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:13:49.977362,ETHUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:13:49.977362,XRPUSDT,3.5,3.1454,0.0,68.52302876
2025-08-11T20:13:49.977362,SOLUSDT,0.15,176.45,0.0,68.52302876
2025-08-11T20:13:49.977362,ADAUSDT,-27.0,0.783,-0.016199999999998216,68.52302876
2025-08-11T20:13:49.977362,BNBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:13:49.977362,TRXUSDT,-270.0,0.3446,0.0,68.52302876
2025-08-11T20:13:49.977362,ARBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:13:49.977362,OPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:13:49.977362,AVAXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:13:49.977362,DOGEUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:13:49.977362,LTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:18:50.127445,BTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:18:50.127445,ETHUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:18:50.127445,XRPUSDT,3.5,3.1454,0.0,68.52302876
2025-08-11T20:18:50.127445,SOLUSDT,0.15,176.45,0.0,68.52302876
2025-08-11T20:18:50.127445,ADAUSDT,-27.0,0.783,-0.016199999999998216,68.52302876
2025-08-11T20:18:50.127445,BNBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:18:50.127445,TRXUSDT,-270.0,0.3446,0.0,68.52302876
2025-08-11T20:18:50.127445,ARBUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:18:50.127445,OPUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:18:50.127445,AVAXUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:18:50.127445,DOGEUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:18:50.127445,LTCUSDT,0.0,0.0,0.0,68.52302876
2025-08-11T20:44:38.237438,BTCUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,ETHUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,XRPUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,SOLUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,ADAUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,BNBUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,TRXUSDT,265.0,0.3449,0.0,68.62597525
2025-08-11T20:44:38.237438,ARBUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,OPUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,AVAXUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,DOGEUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,LTCUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:44:38.237438,SPELLUSDT,0.0,0.0,0.0,68.62597525
2025-08-11T20:50:32.157562,BTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,ETHUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,XRPUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,SOLUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,ADAUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,BNBUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,TRXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,ARBUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,OPUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,AVAXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,DOGEUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,LTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:50:32.157562,SPELLUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,BTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,ETHUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,XRPUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,SOLUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,ADAUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,BNBUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,TRXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,ARBUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,OPUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,AVAXUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,DOGEUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,LTCUSDT,0.0,0.0,0.0,68.51083143
2025-08-11T20:58:59.085375,SPELLUSDT,0.0,0.0,0.0,68.51083143
